danmaku_id,content,progress,ctime,user_hash
1515014541531244032,艾克：这把对面谁是中单？,169.499,1707695007,69208cb8
1515063213341977088,泰坦: 敌方卡牌落单,204.579,1707700809,232e63cd
1515162111993510912,兄弟姐妹↓,47.313,1707712598,6f232a24
1515162988057824512,下意识看了头像,8.017,1707712703,6f2408d0
1515190709463150592,开局先找红,1.298,1707716008,6f64dfbd
1515241092877308928,经典私人笑声,130.46,1707722014,b42ad6c8
1515276963680871424,双重人格(确信,132.927,1707726290,11ea68ad
1515325915175880192,蓝牌大师,121.391,1707732125,de91cf06
1515337813619480832,狄仁杰,29.19,1707733544,5be19925
1515509412050456576,让我笑了一下,8.341,1707754000,ef51195b
1515509557248872704,为什么我会笑？,1.082,1707754017,ef51195b
1515546802877808128,逆天火男,190.382,1707758457,26106c8e
1515596201276248576,极限,308.817,1707764346,467e9cd1
1515596550116789760,蚌埠住了,345.657,1707764387,467e9cd1
1515614142948947456,幽默伤害,89.338,1707766485,96af5205
1515818075008855808,看红色知结局,1.381,1707790795,4a6fd4aa
1515821381412051712,启动！,5.266,1707791189,e26fc863
1515895905209904640,幽默放火人,90.729,1707800073,732b3be9
1515896329019478528,幽默腕豪,117.182,1707800124,732b3be9
1516218385220950784,握草 原,326.422,1707838516,f74db09d
1516218482788664064,握草 gta5,328.822,1707838528,f74db09d
1516348592170836480,5分钟视频3分钟在抽象,100.598,1707854038,88f41dff
1516564947675391488,焯，我以为这ak是卡牌手上拿着的，寻思up细节不错，没想到只是重合,339.221,1707879829,245f36a8
1517174825196692992,这火男不是人机？走上去吃艾克大招a小兵残血走上去吃三环,91.4,1707952533,eaae7032
1517309495682959872,启动,327.087,1707968587,2b8815a4
1519079026428634112,桂投,102.687,1708179531,a1c780df
1519546866378130944,左边逆天,111.067,1708235302,6c7da040
1519793392006122240,the晒,109.123,1708264690,7f4c68f7
1522015420549429760,哈哈哈哈,195.298,1708529576,30776d28
1522776598846146048,好像有点说法,264.84,1708620316,7ab00b8d
1528890718683551488,百万转场,5.813,1709349176,318cc3d1
1529181539198745088,天才,337.794,1709383844,8c632c0e
1530450827033071360,左下角独角戏,245.29,1709535155,b5a391ac
1534083860319608576,黄牌大师,209.069,1709968247,e9317856
1534091879560693248,过于超前,330.086,1709969203,a1ab04d8
1634242154996101888,WC，The shy,112.83,1721908046,1acdb5c5
1680597934078531072,a这个派大星,247.1,1727434085,566854fb
,,0.0,1775655591.4716349,
lb.c,,0.0,1775655591.4716349,
,,0.0,1775655591.4716349,
1514407201077538816,1播放11点赞最早的一次,17.979,1707622606,be07f6dd
1514407263983392256,好赢荡的声音,51.537,1707622614,8218cc99
1514407397731469056,第1个！！！,7.658,1707622629,143c9a08
1514408546375366656,好像看过,144.531,1707622766,e83d9a2b
1514408874722405888,没cd咋没了,8.819,1707622806,a3fdef19
1514410561184843520,见红色知结局,2.002,1707623007,1c7b2bc8
1514410605728125184,《尘民10086》,213.006,1707623012,91e71843
1514410790244312320,一眼找红色,1.905,1707623034,dd1f23e0
1514411366801303296,幽默劲夫,269.916,1707623103,91e71843
1514413589019310848,逆天,213.394,1707623368,47b7800a
1514414009842338304,谈笑间切了张蓝,227.014,1707623418,5609b621
1514414489435452416,抽象,210.46,1707623475,62d2a8f9
1514414549816587776,逆天,323.432,1707623482,47b7800a
1514414848921120768,找红色,2.75,1707623518,47b7800a
1514415092828015616,来早了,23.958,1707623547,47b7800a
1514415550611478272,逆天,72.555,1707623601,47b7800a
1514416150153289728,《不脏兵》,134.078,1707623673,47b7800a
1514416890683197696,我在期待什么,213.267,1707623761,47b7800a
1514417334490544896,？我是来听歌的？,174.484,1707623814,1c662a07
1514420157953512448,《命运》,151.887,1707624151,29a8e80b
1514422484592819712,泰顺坦,281.184,1707624428,474f542a
1514422640998398720,补档的一集,35.179,1707624447,2506434e
1514431374495841536,开门见山,9.875,1707625488,71aedc22
1514443811588234496,卡牌？狄仁杰！,59.088,1707626970,d463cc94
1514444551639839488,哈哈哈,76.699,1707627059,40e57172
1514456865419968256,打艾克在他交大之前放点火，这样他没有操作空间,91.188,1707628526,5502487
1514474794241030400,出音味儿来,6.57,1707630664,d73d1d52
1514506161443915520,卧槽，狄仁杰,271.814,1707634403,41127c74
1514508673370810880,回到过去好评,158.423,1707634702,5cafed61
1514522615841221888,泰坦：敌方卡牌落单,205.239,1707636365,d1b02b62
1514523701755014656,我超，（）,321.101,1707636494,d1b02b62
1514534187917632256,不是回笼？,319.139,1707637744,fe0950e2
1514538012108040704,抽象,344.378,1707638200,bd6da5b5
1514538686182885376,太逆天了,73.937,1707638280,39c3db59
1514540364491506688,太逆天了,323.446,1707638480,39c3db59
1514567326140332544,伊泽瑞尔:崔斯特终极技能68秒,257.941,1707641694,8690c084
1514579666889917440,蚌,324.017,1707643166,5b38af9f
1514601156784370432,谈笑间切了个蓝牌,227.301,1707645727,d730020f
1514604345780564224,防御塔：救我救我,147.314,1707646108,d0e2ac9b
1514641552738164224,补档了居然,25.66,1707650543,b3a2d351
1514649615189129472,好活,139.727,1707651504,ac6143e6
1514652640749964032,EZ,260.175,1707651865,54829f34
1514733383610158592,越来越抽象了。,76.453,1707661490,9e29e5f1
1514800539265822976,鱼人友情客串,212.251,1707669496,520b1416
1514823719070031104,原,321.048,1707672259,aa9b81e5
1515014541531244032,艾克：这把对面谁是中单？,169.499,1707695007,69208cb8
1515063213341977088,泰坦: 敌方卡牌落单,204.579,1707700809,232e63cd
1515162111993510912,兄弟姐妹↓,47.313,1707712598,6f232a24
1515162988057824512,下意识看了头像,8.017,1707712703,6f2408d0
1515190709463150592,开局先找红,1.298,1707716008,6f64dfbd
1515241092877308928,经典私人笑声,130.46,1707722014,b42ad6c8
1515276963680871424,双重人格(确信,132.927,1707726290,11ea68ad
1515325915175880192,蓝牌大师,121.391,1707732125,de91cf06
1515337813619480832,狄仁杰,29.19,1707733544,5be19925
1515509412050456576,让我笑了一下,8.341,1707754000,ef51195b
1515509557248872704,为什么我会笑？,1.082,1707754017,ef51195b
1515546802877808128,逆天火男,190.382,1707758457,26106c8e
1515596201276248576,极限,308.817,1707764346,467e9cd1
1515596550116789760,蚌埠住了,345.657,1707764387,467e9cd1
1515614142948947456,幽默伤害,89.338,1707766485,96af5205
1515818075008855808,看红色知结局,1.381,1707790795,4a6fd4aa
1515821381412051712,启动！,5.266,1707791189,e26fc863
1515895905209904640,幽默放火人,90.729,1707800073,732b3be9
1515896329019478528,幽默腕豪,117.182,1707800124,732b3be9
1516218385220950784,握草 原,326.422,1707838516,f74db09d
1516218482788664064,握草 gta5,328.822,1707838528,f74db09d
1516348592170836480,5分钟视频3分钟在抽象,100.598,1707854038,88f41dff
1516564947675391488,焯，我以为这ak是卡牌手上拿着的，寻思up细节不错，没想到只是重合,339.221,1707879829,245f36a8
1517174825196692992,这火男不是人机？走上去吃艾克大招a小兵残血走上去吃三环,91.4,1707952533,eaae7032
1517309495682959872,启动,327.087,1707968587,2b8815a4
1519079026428634112,桂投,102.687,1708179531,a1c780df
1519546866378130944,左边逆天,111.067,1708235302,6c7da040
1519793392006122240,the晒,109.123,1708264690,7f4c68f7
1522015420549429760,哈哈哈哈,195.298,1708529576,30776d28
1522776598846146048,好像有点说法,264.84,1708620316,7ab00b8d
1528890718683551488,百万转场,5.813,1709349176,318cc3d1
1529181539198745088,天才,337.794,1709383844,8c632c0e
1530450827033071360,左下角独角戏,245.29,1709535155,b5a391ac
1534083860319608576,黄牌大师,209.069,1709968247,e9317856
1534091879560693248,过于超前,330.086,1709969203,a1ab04d8
1634242154996101888,WC，The shy,112.83,1721908046,1acdb5c5
1680597934078531072,a这个派大星,247.1,1727434085,566854fb
,,0.0,1775655591.4716349,
lb.c,,0.0,1775655591.4716349,
,,0.0,1775655591.4716349,
1514407201077538816,1播放11点赞最早的一次,17.979,1707622606,be07f6dd
1514407263983392256,好赢荡的声音,51.537,1707622614,8218cc99
1514407397731469056,第1个！！！,7.658,1707622629,143c9a08
1514408546375366656,好像看过,144.531,1707622766,e83d9a2b
1514408874722405888,没cd咋没了,8.819,1707622806,a3fdef19
1514410561184843520,见红色知结局,2.002,1707623007,1c7b2bc8
1514410605728125184,《尘民10086》,213.006,1707623012,91e71843
1514410790244312320,一眼找红色,1.905,1707623034,dd1f23e0
1514411366801303296,幽默劲夫,269.916,1707623103,91e71843
1514413589019310848,逆天,213.394,1707623368,47b7800a
1514414009842338304,谈笑间切了张蓝,227.014,1707623418,5609b621
1514414489435452416,抽象,210.46,1707623475,62d2a8f9
1514414549816587776,逆天,323.432,1707623482,47b7800a
1514414848921120768,找红色,2.75,1707623518,47b7800a
1514415092828015616,来早了,23.958,1707623547,47b7800a
1514415550611478272,逆天,72.555,1707623601,47b7800a
1514416150153289728,《不脏兵》,134.078,1707623673,47b7800a
1514416890683197696,我在期待什么,213.267,1707623761,47b7800a
1514417334490544896,？我是来听歌的？,174.484,1707623814,1c662a07
1514420157953512448,《命运》,151.887,1707624151,29a8e80b
1514422484592819712,泰顺坦,281.184,1707624428,474f542a
1514422640998398720,补档的一集,35.179,1707624447,2506434e
1514431374495841536,开门见山,9.875,1707625488,71aedc22
1514443811588234496,卡牌？狄仁杰！,59.088,1707626970,d463cc94
1514444551639839488,哈哈哈,76.699,1707627059,40e57172
1514456865419968256,打艾克在他交大之前放点火，这样他没有操作空间,91.188,1707628526,5502487
1514474794241030400,出音味儿来,6.57,1707630664,d73d1d52
1514506161443915520,卧槽，狄仁杰,271.814,1707634403,41127c74
1514508673370810880,回到过去好评,158.423,1707634702,5cafed61
1514522615841221888,泰坦：敌方卡牌落单,205.239,1707636365,d1b02b62
1514523701755014656,我超，（）,321.101,1707636494,d1b02b62
1514534187917632256,不是回笼？,319.139,1707637744,fe0950e2
1514538012108040704,抽象,344.378,1707638200,bd6da5b5
1514538686182885376,太逆天了,73.937,1707638280,39c3db59
1514540364491506688,太逆天了,323.446,1707638480,39c3db59
1514567326140332544,伊泽瑞尔:崔斯特终极技能68秒,257.941,1707641694,8690c084
1514579666889917440,蚌,324.017,1707643166,5b38af9f
1514601156784370432,谈笑间切了个蓝牌,227.301,1707645727,d730020f
1514604345780564224,防御塔：救我救我,147.314,1707646108,d0e2ac9b
1514641552738164224,补档了居然,25.66,1707650543,b3a2d351
1514649615189129472,好活,139.727,1707651504,ac6143e6
1514652640749964032,EZ,260.175,1707651865,54829f34
1514733383610158592,越来越抽象了。,76.453,1707661490,9e29e5f1
1514800539265822976,鱼人友情客串,212.251,1707669496,520b1416
1514823719070031104,原,321.048,1707672259,aa9b81e5
1515014541531244032,艾克：这把对面谁是中单？,169.499,1707695007,69208cb8
1515063213341977088,泰坦: 敌方卡牌落单,204.579,1707700809,232e63cd
1515162111993510912,兄弟姐妹↓,47.313,1707712598,6f232a24
1515162988057824512,下意识看了头像,8.017,1707712703,6f2408d0
1515190709463150592,开局先找红,1.298,1707716008,6f64dfbd
1515241092877308928,经典私人笑声,130.46,1707722014,b42ad6c8
1515276963680871424,双重人格(确信,132.927,1707726290,11ea68ad
1515325915175880192,蓝牌大师,121.391,1707732125,de91cf06
1515337813619480832,狄仁杰,29.19,1707733544,5be19925
1515509412050456576,让我笑了一下,8.341,1707754000,ef51195b
1515509557248872704,为什么我会笑？,1.082,1707754017,ef51195b
1515546802877808128,逆天火男,190.382,1707758457,26106c8e
1515596201276248576,极限,308.817,1707764346,467e9cd1
1515596550116789760,蚌埠住了,345.657,1707764387,467e9cd1
1515614142948947456,幽默伤害,89.338,1707766485,96af5205
1515818075008855808,看红色知结局,1.381,1707790795,4a6fd4aa
1515821381412051712,启动！,5.266,1707791189,e26fc863
1515895905209904640,幽默放火人,90.729,1707800073,732b3be9
1515896329019478528,幽默腕豪,117.182,1707800124,732b3be9
1516218385220950784,握草 原,326.422,1707838516,f74db09d
1516218482788664064,握草 gta5,328.822,1707838528,f74db09d
1516348592170836480,5分钟视频3分钟在抽象,100.598,1707854038,88f41dff
1516564947675391488,焯，我以为这ak是卡牌手上拿着的，寻思up细节不错，没想到只是重合,339.221,1707879829,245f36a8
1517174825196692992,这火男不是人机？走上去吃艾克大招a小兵残血走上去吃三环,91.4,1707952533,eaae7032
1517309495682959872,启动,327.087,1707968587,2b8815a4
1519079026428634112,桂投,102.687,1708179531,a1c780df
1519546866378130944,左边逆天,111.067,1708235302,6c7da040
1519793392006122240,the晒,109.123,1708264690,7f4c68f7
1522015420549429760,哈哈哈哈,195.298,1708529576,30776d28
1522776598846146048,好像有点说法,264.84,1708620316,7ab00b8d
1528890718683551488,百万转场,5.813,1709349176,318cc3d1
1529181539198745088,天才,337.794,1709383844,8c632c0e
1530450827033071360,左下角独角戏,245.29,1709535155,b5a391ac
1534083860319608576,黄牌大师,209.069,1709968247,e9317856
1534091879560693248,过于超前,330.086,1709969203,a1ab04d8
1634242154996101888,WC，The shy,112.83,1721908046,1acdb5c5
1680597934078531072,a这个派大星,247.1,1727434085,566854fb
,,0.0,1775655591.4716349,
lb.c,,0.0,1775655591.4716349,
,,0.0,1775655591.4716349,
1514407201077538816,1播放11点赞最早的一次,17.979,1707622606,be07f6dd
1514407263983392256,好赢荡的声音,51.537,1707622614,8218cc99
1514407397731469056,第1个！！！,7.658,1707622629,143c9a08
1514408546375366656,好像看过,144.531,1707622766,e83d9a2b
1514408874722405888,没cd咋没了,8.819,1707622806,a3fdef19
1514410561184843520,见红色知结局,2.002,1707623007,1c7b2bc8
1514410605728125184,《尘民10086》,213.006,1707623012,91e71843
1514410790244312320,一眼找红色,1.905,1707623034,dd1f23e0
1514411366801303296,幽默劲夫,269.916,1707623103,91e71843
1514413589019310848,逆天,213.394,1707623368,47b7800a
1514414009842338304,谈笑间切了张蓝,227.014,1707623418,5609b621
1514414489435452416,抽象,210.46,1707623475,62d2a8f9
1514414549816587776,逆天,323.432,1707623482,47b7800a
1514414848921120768,找红色,2.75,1707623518,47b7800a
1514415092828015616,来早了,23.958,1707623547,47b7800a
1514415550611478272,逆天,72.555,1707623601,47b7800a
1514416150153289728,《不脏兵》,134.078,1707623673,47b7800a
1514416890683197696,我在期待什么,213.267,1707623761,47b7800a
1514417334490544896,？我是来听歌的？,174.484,1707623814,1c662a07
1514420157953512448,《命运》,151.887,1707624151,29a8e80b
1514422484592819712,泰顺坦,281.184,1707624428,474f542a
1514422640998398720,补档的一集,35.179,1707624447,2506434e
1514431374495841536,开门见山,9.875,1707625488,71aedc22
1514443811588234496,卡牌？狄仁杰！,59.088,1707626970,d463cc94
1514444551639839488,哈哈哈,76.699,1707627059,40e57172
1514456865419968256,打艾克在他交大之前放点火，这样他没有操作空间,91.188,1707628526,5502487
1514474794241030400,出音味儿来,6.57,1707630664,d73d1d52
1514506161443915520,卧槽，狄仁杰,271.814,1707634403,41127c74
1514508673370810880,回到过去好评,158.423,1707634702,5cafed61
1514522615841221888,泰坦：敌方卡牌落单,205.239,1707636365,d1b02b62
1514523701755014656,我超，（）,321.101,1707636494,d1b02b62
1514534187917632256,不是回笼？,319.139,1707637744,fe0950e2
1514538012108040704,抽象,344.378,1707638200,bd6da5b5
1514538686182885376,太逆天了,73.937,1707638280,39c3db59
1514540364491506688,太逆天了,323.446,1707638480,39c3db59
1514567326140332544,伊泽瑞尔:崔斯特终极技能68秒,257.941,1707641694,8690c084
1514579666889917440,蚌,324.017,1707643166,5b38af9f
1514601156784370432,谈笑间切了个蓝牌,227.301,1707645727,d730020f
1514604345780564224,防御塔：救我救我,147.314,1707646108,d0e2ac9b
1514641552738164224,补档了居然,25.66,1707650543,b3a2d351
1514649615189129472,好活,139.727,1707651504,ac6143e6
1514652640749964032,EZ,260.175,1707651865,54829f34
1514733383610158592,越来越抽象了。,76.453,1707661490,9e29e5f1
1514800539265822976,鱼人友情客串,212.251,1707669496,520b1416
1514823719070031104,原,321.048,1707672259,aa9b81e5
1515014541531244032,艾克：这把对面谁是中单？,169.499,1707695007,69208cb8
1515063213341977088,泰坦: 敌方卡牌落单,204.579,1707700809,232e63cd
1515162111993510912,兄弟姐妹↓,47.313,1707712598,6f232a24
1515162988057824512,下意识看了头像,8.017,1707712703,6f2408d0
1515190709463150592,开局先找红,1.298,1707716008,6f64dfbd
1515241092877308928,经典私人笑声,130.46,1707722014,b42ad6c8
1515276963680871424,双重人格(确信,132.927,1707726290,11ea68ad
1515325915175880192,蓝牌大师,121.391,1707732125,de91cf06
1515337813619480832,狄仁杰,29.19,1707733544,5be19925
1515509412050456576,让我笑了一下,8.341,1707754000,ef51195b
1515509557248872704,为什么我会笑？,1.082,1707754017,ef51195b
1515546802877808128,逆天火男,190.382,1707758457,26106c8e
1515596201276248576,极限,308.817,1707764346,467e9cd1
1515596550116789760,蚌埠住了,345.657,1707764387,467e9cd1
1515614142948947456,幽默伤害,89.338,1707766485,96af5205
1515818075008855808,看红色知结局,1.381,1707790795,4a6fd4aa
1515821381412051712,启动！,5.266,1707791189,e26fc863
1515895905209904640,幽默放火人,90.729,1707800073,732b3be9
1515896329019478528,幽默腕豪,117.182,1707800124,732b3be9
1516218385220950784,握草 原,326.422,1707838516,f74db09d
1516218482788664064,握草 gta5,328.822,1707838528,f74db09d
1516348592170836480,5分钟视频3分钟在抽象,100.598,1707854038,88f41dff
1516564947675391488,焯，我以为这ak是卡牌手上拿着的，寻思up细节不错，没想到只是重合,339.221,1707879829,245f36a8
1517174825196692992,这火男不是人机？走上去吃艾克大招a小兵残血走上去吃三环,91.4,1707952533,eaae7032
1517309495682959872,启动,327.087,1707968587,2b8815a4
1519079026428634112,桂投,102.687,1708179531,a1c780df
1519546866378130944,左边逆天,111.067,1708235302,6c7da040
1519793392006122240,the晒,109.123,1708264690,7f4c68f7
1522015420549429760,哈哈哈哈,195.298,1708529576,30776d28
1522776598846146048,好像有点说法,264.84,1708620316,7ab00b8d
1528890718683551488,百万转场,5.813,1709349176,318cc3d1
1529181539198745088,天才,337.794,1709383844,8c632c0e
1530450827033071360,左下角独角戏,245.29,1709535155,b5a391ac
1534083860319608576,黄牌大师,209.069,1709968247,e9317856
1534091879560693248,过于超前,330.086,1709969203,a1ab04d8
1634242154996101888,WC，The shy,112.83,1721908046,1acdb5c5
1680597934078531072,a这个派大星,247.1,1727434085,566854fb
,,0.0,1775655591.4716349,
lb.c,,0.0,1775655591.4716349,
,,0.0,1775655591.4716349,
1514407201077538816,1播放11点赞最早的一次,17.979,1707622606,be07f6dd
1514407263983392256,好赢荡的声音,51.537,1707622614,8218cc99
1514407397731469056,第1个！！！,7.658,1707622629,143c9a08
1514408546375366656,好像看过,144.531,1707622766,e83d9a2b
1514408874722405888,没cd咋没了,8.819,1707622806,a3fdef19
1514410561184843520,见红色知结局,2.002,1707623007,1c7b2bc8
1514410605728125184,《尘民10086》,213.006,1707623012,91e71843
1514410790244312320,一眼找红色,1.905,1707623034,dd1f23e0
1514411366801303296,幽默劲夫,269.916,1707623103,91e71843
1514413589019310848,逆天,213.394,1707623368,47b7800a
1514414009842338304,谈笑间切了张蓝,227.014,1707623418,5609b621
1514414489435452416,抽象,210.46,1707623475,62d2a8f9
1514414549816587776,逆天,323.432,1707623482,47b7800a
1514414848921120768,找红色,2.75,1707623518,47b7800a
1514415092828015616,来早了,23.958,1707623547,47b7800a
1514415550611478272,逆天,72.555,1707623601,47b7800a
1514416150153289728,《不脏兵》,134.078,1707623673,47b7800a
1514416890683197696,我在期待什么,213.267,1707623761,47b7800a
1514417334490544896,？我是来听歌的？,174.484,1707623814,1c662a07
1514420157953512448,《命运》,151.887,1707624151,29a8e80b
1514422484592819712,泰顺坦,281.184,1707624428,474f542a
1514422640998398720,补档的一集,35.179,1707624447,2506434e
1514431374495841536,开门见山,9.875,1707625488,71aedc22
1514443811588234496,卡牌？狄仁杰！,59.088,1707626970,d463cc94
1514444551639839488,哈哈哈,76.699,1707627059,40e57172
1514456865419968256,打艾克在他交大之前放点火，这样他没有操作空间,91.188,1707628526,5502487
1514474794241030400,出音味儿来,6.57,1707630664,d73d1d52
1514506161443915520,卧槽，狄仁杰,271.814,1707634403,41127c74
1514508673370810880,回到过去好评,158.423,1707634702,5cafed61
1514522615841221888,泰坦：敌方卡牌落单,205.239,1707636365,d1b02b62
1514523701755014656,我超，（）,321.101,1707636494,d1b02b62
1514534187917632256,不是回笼？,319.139,1707637744,fe0950e2
1514538012108040704,抽象,344.378,1707638200,bd6da5b5
1514538686182885376,太逆天了,73.937,1707638280,39c3db59
1514540364491506688,太逆天了,323.446,1707638480,39c3db59
1514567326140332544,伊泽瑞尔:崔斯特终极技能68秒,257.941,1707641694,8690c084
1514579666889917440,蚌,324.017,1707643166,5b38af9f
1514601156784370432,谈笑间切了个蓝牌,227.301,1707645727,d730020f
1514604345780564224,防御塔：救我救我,147.314,1707646108,d0e2ac9b
1514641552738164224,补档了居然,25.66,1707650543,b3a2d351
1514649615189129472,好活,139.727,1707651504,ac6143e6
1514652640749964032,EZ,260.175,1707651865,54829f34
1514733383610158592,越来越抽象了。,76.453,1707661490,9e29e5f1
1514800539265822976,鱼人友情客串,212.251,1707669496,520b1416
1514823719070031104,原,321.048,1707672259,aa9b81e5
1515014541531244032,艾克：这把对面谁是中单？,169.499,1707695007,69208cb8
1515063213341977088,泰坦: 敌方卡牌落单,204.579,1707700809,232e63cd
1515162111993510912,兄弟姐妹↓,47.313,1707712598,6f232a24
1515162988057824512,下意识看了头像,8.017,1707712703,6f2408d0
1515190709463150592,开局先找红,1.298,1707716008,6f64dfbd
1515241092877308928,经典私人笑声,130.46,1707722014,b42ad6c8
1515276963680871424,双重人格(确信,132.927,1707726290,11ea68ad
1515325915175880192,蓝牌大师,121.391,1707732125,de91cf06
1515337813619480832,狄仁杰,29.19,1707733544,5be19925
1515509412050456576,让我笑了一下,8.341,1707754000,ef51195b
1515509557248872704,为什么我会笑？,1.082,1707754017,ef51195b
1515546802877808128,逆天火男,190.382,1707758457,26106c8e
1515596201276248576,极限,308.817,1707764346,467e9cd1
1515596550116789760,蚌埠住了,345.657,1707764387,467e9cd1
1515614142948947456,幽默伤害,89.338,1707766485,96af5205
1515818075008855808,看红色知结局,1.381,1707790795,4a6fd4aa
1515821381412051712,启动！,5.266,1707791189,e26fc863
1515895905209904640,幽默放火人,90.729,1707800073,732b3be9
1515896329019478528,幽默腕豪,117.182,1707800124,732b3be9
1516218385220950784,握草 原,326.422,1707838516,f74db09d
1516218482788664064,握草 gta5,328.822,1707838528,f74db09d
1516348592170836480,5分钟视频3分钟在抽象,100.598,1707854038,88f41dff
1516564947675391488,焯，我以为这ak是卡牌手上拿着的，寻思up细节不错，没想到只是重合,339.221,1707879829,245f36a8
1517174825196692992,这火男不是人机？走上去吃艾克大招a小兵残血走上去吃三环,91.4,1707952533,eaae7032
1517309495682959872,启动,327.087,1707968587,2b8815a4
1519079026428634112,桂投,102.687,1708179531,a1c780df
1519546866378130944,左边逆天,111.067,1708235302,6c7da040
1519793392006122240,the晒,109.123,1708264690,7f4c68f7
1522015420549429760,哈哈哈哈,195.298,1708529576,30776d28
1522776598846146048,好像有点说法,264.84,1708620316,7ab00b8d
1528890718683551488,百万转场,5.813,1709349176,318cc3d1
1529181539198745088,天才,337.794,1709383844,8c632c0e
1530450827033071360,左下角独角戏,245.29,1709535155,b5a391ac
1534083860319608576,黄牌大师,209.069,1709968247,e9317856
1534091879560693248,过于超前,330.086,1709969203,a1ab04d8
1634242154996101888,WC，The shy,112.83,1721908046,1acdb5c5
1680597934078531072,a这个派大星,247.1,1727434085,566854fb
,,0.0,1775655591.4716349,
lb.c,,0.0,1775655591.4716349,
,,0.0,1775655591.4716349,
1514407201077538816,1播放11点赞最早的一次,17.979,1707622606,be07f6dd
1514407263983392256,好赢荡的声音,51.537,1707622614,8218cc99
1514407397731469056,第1个！！！,7.658,1707622629,143c9a08
1514408546375366656,好像看过,144.531,1707622766,e83d9a2b
1514408874722405888,没cd咋没了,8.819,1707622806,a3fdef19
1514410561184843520,见红色知结局,2.002,1707623007,1c7b2bc8
1514410605728125184,《尘民10086》,213.006,1707623012,91e71843
1514410790244312320,一眼找红色,1.905,1707623034,dd1f23e0
1514411366801303296,幽默劲夫,269.916,1707623103,91e71843
1514413589019310848,逆天,213.394,1707623368,47b7800a
1514414009842338304,谈笑间切了张蓝,227.014,1707623418,5609b621
1514414489435452416,抽象,210.46,1707623475,62d2a8f9
1514414549816587776,逆天,323.432,1707623482,47b7800a
1514414848921120768,找红色,2.75,1707623518,47b7800a
1514415092828015616,来早了,23.958,1707623547,47b7800a
1514415550611478272,逆天,72.555,1707623601,47b7800a
1514416150153289728,《不脏兵》,134.078,1707623673,47b7800a
1514416890683197696,我在期待什么,213.267,1707623761,47b7800a
1514417334490544896,？我是来听歌的？,174.484,1707623814,1c662a07
1514420157953512448,《命运》,151.887,1707624151,29a8e80b
1514422484592819712,泰顺坦,281.184,1707624428,474f542a
1514422640998398720,补档的一集,35.179,1707624447,2506434e
1514431374495841536,开门见山,9.875,1707625488,71aedc22
1514443811588234496,卡牌？狄仁杰！,59.088,1707626970,d463cc94
1514444551639839488,哈哈哈,76.699,1707627059,40e57172
1514456865419968256,打艾克在他交大之前放点火，这样他没有操作空间,91.188,1707628526,5502487
1514474794241030400,出音味儿来,6.57,1707630664,d73d1d52
1514506161443915520,卧槽，狄仁杰,271.814,1707634403,41127c74
1514508673370810880,回到过去好评,158.423,1707634702,5cafed61
1514522615841221888,泰坦：敌方卡牌落单,205.239,1707636365,d1b02b62
1514523701755014656,我超，（）,321.101,1707636494,d1b02b62
1514534187917632256,不是回笼？,319.139,1707637744,fe0950e2
1514538012108040704,抽象,344.378,1707638200,bd6da5b5
1514538686182885376,太逆天了,73.937,1707638280,39c3db59
1514540364491506688,太逆天了,323.446,1707638480,39c3db59
1514567326140332544,伊泽瑞尔:崔斯特终极技能68秒,257.941,1707641694,8690c084
1514579666889917440,蚌,324.017,1707643166,5b38af9f
1514601156784370432,谈笑间切了个蓝牌,227.301,1707645727,d730020f
1514604345780564224,防御塔：救我救我,147.314,1707646108,d0e2ac9b
1514641552738164224,补档了居然,25.66,1707650543,b3a2d351
1514649615189129472,好活,139.727,1707651504,ac6143e6
1514652640749964032,EZ,260.175,1707651865,54829f34
1514733383610158592,越来越抽象了。,76.453,1707661490,9e29e5f1
1514800539265822976,鱼人友情客串,212.251,1707669496,520b1416
1514823719070031104,原,321.048,1707672259,aa9b81e5
1515014541531244032,艾克：这把对面谁是中单？,169.499,1707695007,69208cb8
1515063213341977088,泰坦: 敌方卡牌落单,204.579,1707700809,232e63cd
1515162111993510912,兄弟姐妹↓,47.313,1707712598,6f232a24
1515162988057824512,下意识看了头像,8.017,1707712703,6f2408d0
1515190709463150592,开局先找红,1.298,1707716008,6f64dfbd
1515241092877308928,经典私人笑声,130.46,1707722014,b42ad6c8
1515276963680871424,双重人格(确信,132.927,1707726290,11ea68ad
1515325915175880192,蓝牌大师,121.391,1707732125,de91cf06
1515337813619480832,狄仁杰,29.19,1707733544,5be19925
1515509412050456576,让我笑了一下,8.341,1707754000,ef51195b
1515509557248872704,为什么我会笑？,1.082,1707754017,ef51195b
1515546802877808128,逆天火男,190.382,1707758457,26106c8e
1515596201276248576,极限,308.817,1707764346,467e9cd1
1515596550116789760,蚌埠住了,345.657,1707764387,467e9cd1
1515614142948947456,幽默伤害,89.338,1707766485,96af5205
1515818075008855808,看红色知结局,1.381,1707790795,4a6fd4aa
1515821381412051712,启动！,5.266,1707791189,e26fc863
1515895905209904640,幽默放火人,90.729,1707800073,732b3be9
1515896329019478528,幽默腕豪,117.182,1707800124,732b3be9
1516218385220950784,握草 原,326.422,1707838516,f74db09d
1516218482788664064,握草 gta5,328.822,1707838528,f74db09d
1516348592170836480,5分钟视频3分钟在抽象,100.598,1707854038,88f41dff
